"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
30208,107,2,7447,"4.99","2020-04-27 17:30:34.996577+02"
30209,107,1,7600,"7.99","2020-04-27 23:09:44.996577+02"
30210,107,1,8162,"4.99","2020-04-28 20:40:12.996577+02"
30211,107,2,8704,"1.99","2020-04-29 16:42:11.996577+02"
30212,107,1,9155,"2.99","2020-04-30 10:28:26.996577+02"
30213,107,2,9351,"2.99","2020-04-30 17:56:56.996577+02"
30214,108,1,3875,"0.99","2020-04-06 17:44:05.996577+02"
30215,108,2,4082,"2.99","2020-04-07 04:40:19.996577+02"
30216,108,1,4303,"1.99","2020-04-07 16:25:58.996577+02"
30217,108,1,4650,"4.99","2020-04-08 09:00:34.996577+02"
30218,108,1,4754,"0.99","2020-04-08 13:48:27.996577+02"
30219,108,2,5274,"6.99","2020-04-09 14:02:35.996577+02"
30220,108,1,5661,"5.99","2020-04-10 07:22:17.996577+02"
30221,108,2,5806,"4.99","2020-04-10 14:40:20.996577+02"
30222,108,1,6841,"0.99","2020-04-12 18:32:50.996577+02"
30223,108,2,8329,"5.99","2020-04-29 03:34:59.996577+02"
30224,108,2,8587,"4.99","2020-04-29 11:47:06.996577+02"
30225,108,1,8846,"4.99","2020-04-29 22:38:54.996577+02"
30226,108,2,9755,"4.99","2020-04-30 08:53:21.996577+02"
30227,109,1,4921,"4.99","2020-04-08 21:11:47.996577+02"
30228,109,1,5027,"2.99","2020-04-09 02:01:03.996577+02"
30229,109,2,5296,"2.99","2020-04-09 14:54:53.996577+02"
30230,109,2,6920,"6.99","2020-04-12 22:01:24.996577+02"
30231,109,2,7145,"0.99","2020-04-27 06:29:26.996577+02"
30232,109,1,8006,"3.99","2020-04-28 14:44:07.996577+02"
30233,109,1,9230,"0.99","2020-04-30 13:08:08.996577+02"
30234,109,1,9871,"2.99","2020-04-30 12:54:12.996577+02"
30235,110,1,3587,"4.99","2020-04-06 03:56:18.996577+02"
30236,110,1,4317,"2.99","2020-04-07 17:13:15.996577+02"
30237,110,2,4827,"4.99","2020-04-08 17:14:56.996577+02"
30238,110,1,6160,"4.99","2020-04-11 09:36:39.996577+02"
30239,110,1,7474,"0.99","2020-04-27 18:35:43.996577+02"
30240,110,2,7542,"0.99","2020-04-27 21:11:30.996577+02"
30241,110,1,7570,"2.99","2020-04-27 22:08:32.996577+02"
30242,111,2,3485,"1.99","2020-04-05 22:54:20.996577+02"
30243,111,1,3551,"3.99","2020-04-06 02:02:14.996577+02"
30244,111,2,3963,"9.99","2020-04-06 21:47:43.996577+02"
30245,111,1,4249,"4.99","2020-04-07 13:33:43.996577+02"
30246,111,2,4286,"0.99","2020-04-07 15:05:10.996577+02"
30247,111,1,6896,"2.99","2020-04-12 20:54:03.996577+02"
30248,111,2,8525,"0.99","2020-04-29 09:48:45.996577+02"
30249,111,2,9933,"0.99","2020-04-30 14:53:12.996577+02"
30250,111,2,10039,"2.99","2020-04-30 18:19:06.996577+02"
30251,112,1,5351,"4.99","2020-04-09 17:09:18.996577+02"
30252,112,1,5385,"2.99","2020-04-09 18:46:37.996577+02"
30253,112,2,6550,"2.99","2020-04-12 04:31:40.996577+02"
30254,112,2,7691,"4.99","2020-04-28 02:58:35.996577+02"
30255,112,2,7761,"4.99","2020-04-28 06:00:11.996577+02"
30256,112,1,9217,"4.99","2020-04-30 12:42:21.996577+02"
30257,112,2,9321,"6.99","2020-04-30 16:48:10.996577+02"
30258,112,2,9609,"4.99","2020-04-30 03:21:50.996577+02"
30259,112,1,9830,"5.99","2020-04-30 11:27:31.996577+02"
30260,112,2,9911,"3.99","2020-04-30 14:16:27.996577+02"
30261,112,1,10038,"2.99","2020-04-30 18:17:38.996577+02"
30262,113,2,3657,"5.99","2020-04-06 07:23:56.996577+02"
30263,113,1,4333,"2.99","2020-04-07 18:00:16.996577+02"
30264,113,2,5189,"2.99","2020-04-09 09:51:47.996577+02"
30265,113,2,5324,"2.99","2020-04-09 16:02:44.996577+02"
30266,113,2,5655,"4.99","2020-04-10 06:59:32.996577+02"
30267,113,1,5774,"5.99","2020-04-10 13:00:22.996577+02"
30268,113,1,6025,"0.99","2020-04-11 01:46:39.996577+02"
30269,113,1,6836,"0.99","2020-04-12 18:26:31.996577+02"
30270,113,2,7468,"5.99","2020-04-27 18:20:53.996577+02"
30271,113,2,7587,"2.99","2020-04-27 22:51:29.996577+02"
30272,113,2,9221,"6.99","2020-04-30 12:48:32.996577+02"
30273,113,2,10181,"4.99","2020-04-30 23:29:10.996577+02"
30274,114,1,3484,"4.99","2020-04-05 22:51:37.996577+02"
30275,114,1,3924,"2.99","2020-04-06 20:06:28.996577+02"
30276,114,1,4025,"0.99","2020-04-07 01:41:50.996577+02"
30277,114,1,5418,"0.99","2020-04-09 20:10:01.996577+02"
30278,114,2,5624,"4.99","2020-04-10 05:11:42.996577+02"
30279,114,1,5625,"2.99","2020-04-10 05:12:28.996577+02"
30280,114,1,6188,"2.99","2020-04-11 11:00:13.996577+02"
30281,114,1,6754,"4.99","2020-04-12 14:27:50.996577+02"
30282,114,2,7316,"2.99","2020-04-27 12:47:29.996577+02"
30283,114,2,7462,"2.99","2020-04-27 18:16:13.996577+02"
30284,114,2,7565,"2.99","2020-04-27 22:02:25.996577+02"
30285,114,2,7938,"5.99","2020-04-28 12:07:37.996577+02"
30286,114,2,8496,"4.99","2020-04-29 08:33:59.996577+02"
30287,114,1,8590,"10.99","2020-04-29 12:00:46.996577+02"
30288,114,1,9717,"4.99","2020-04-30 07:53:07.996577+02"
30289,115,2,3544,"0.99","2020-04-06 01:34:58.996577+02"
30290,115,1,3624,"0.99","2020-04-06 05:34:53.996577+02"
30291,115,1,4780,"1.99","2020-04-08 15:35:17.996577+02"
30292,115,1,5245,"4.99","2020-04-09 12:52:40.996577+02"
30293,115,1,6080,"2.99","2020-04-11 04:36:37.996577+02"
30294,115,2,6113,"2.99","2020-04-11 06:59:34.996577+02"
30295,115,1,6373,"0.99","2020-04-11 21:03:46.996577+02"
30296,115,1,6574,"5.99","2020-04-12 05:32:48.996577+02"
30297,115,1,6798,"6.99","2020-04-12 16:17:37.996577+02"
30298,115,2,7355,"1.99","2020-04-27 14:14:25.996577+02"
30299,115,2,7465,"4.99","2020-04-27 18:18:56.996577+02"
30300,115,1,7983,"4.99","2020-04-28 13:51:27.996577+02"
30301,115,1,8594,"4.99","2020-04-29 12:10:39.996577+02"
30302,115,2,9578,"0.99","2020-04-30 02:22:57.996577+02"
30303,115,2,10022,"3.99","2020-04-30 17:53:56.996577+02"
30304,116,2,3908,"6.99","2020-04-06 19:15:52.996577+02"
30305,116,2,3940,"2.99","2020-04-06 20:45:25.996577+02"
30306,116,1,4027,"0.99","2020-04-07 01:47:27.996577+02"
30307,116,2,4737,"4.99","2020-04-08 12:52:19.996577+02"
30308,116,2,5169,"2.99","2020-04-09 08:50:51.996577+02"
30309,116,1,6557,"4.99","2020-04-12 04:40:29.996577+02"
30310,116,1,7238,"0.99","2020-04-27 09:42:07.996577+02"
30311,116,2,7763,"5.99","2020-04-28 06:03:42.996577+02"
30312,116,2,9245,"6.99","2020-04-30 13:36:16.996577+02"
30313,116,1,9562,"3.99","2020-04-30 01:51:46.996577+02"
30314,117,2,5506,"5.99","2020-04-10 00:14:14.996577+02"
30315,117,1,5673,"0.99","2020-04-10 07:50:20.996577+02"
30316,117,1,6093,"9.99","2020-04-11 05:21:16.996577+02"
30317,117,1,6449,"6.99","2020-04-12 00:17:24.996577+02"
30318,117,1,8687,"2.99","2020-04-29 15:47:43.996577+02"
30319,118,1,4966,"0.99","2020-04-08 23:15:51.996577+02"
30320,118,1,5829,"1.99","2020-04-10 15:58:07.996577+02"
30321,118,1,6377,"0.99","2020-04-11 21:09:42.996577+02"
30322,118,1,6507,"1.99","2020-04-12 03:01:38.996577+02"
30323,118,1,7196,"2.99","2020-04-27 08:17:34.996577+02"
30324,118,1,7850,"4.99","2020-04-28 08:59:39.996577+02"
30325,118,2,7956,"4.99","2020-04-28 13:00:43.996577+02"
30326,118,1,8314,"3.99","2020-04-29 03:03:30.996577+02"
30327,118,2,8760,"7.99","2020-04-29 18:51:06.996577+02"
30328,118,1,8881,"4.99","2020-04-29 23:50:57.996577+02"
30329,118,2,10045,"1.99","2020-04-30 18:33:01.996577+02"
30330,119,2,4840,"8.99","2020-04-08 17:46:42.996577+02"
30331,119,1,5176,"5.99","2020-04-09 09:07:57.996577+02"
30332,119,1,5268,"0.99","2020-04-09 13:51:09.996577+02"
30333,119,1,6079,"7.99","2020-04-11 04:35:40.996577+02"
30334,119,2,6330,"0.99","2020-04-11 18:44:08.996577+02"
30335,119,2,8140,"4.99","2020-04-28 19:46:16.996577+02"
30336,119,1,8183,"5.99","2020-04-28 21:49:33.996577+02"
30337,119,1,8304,"4.99","2020-04-29 02:36:56.996577+02"
30338,119,2,9028,"2.99","2020-04-30 05:29:01.996577+02"
30339,119,1,10101,"0.99","2020-04-30 20:15:55.996577+02"
30340,120,1,4001,"5.99","2020-04-06 23:35:26.996577+02"
30341,120,2,4272,"3.99","2020-04-07 14:07:46.996577+02"
30342,120,2,4342,"0.99","2020-04-07 18:15:29.996577+02"
30343,120,2,4666,"9.99","2020-04-08 09:33:28.996577+02"
30344,120,1,4942,"1.99","2020-04-08 22:11:13.996577+02"
30345,120,2,5288,"1.99","2020-04-09 14:41:33.996577+02"
30346,120,2,6503,"0.99","2020-04-12 02:46:33.996577+02"
30347,120,1,6989,"4.99","2020-04-27 00:29:00.996577+02"
30348,120,2,8046,"0.99","2020-04-28 16:18:07.996577+02"
30349,120,2,8756,"1.99","2020-04-29 18:47:23.996577+02"
30350,120,1,8998,"6.99","2020-04-30 04:22:40.996577+02"
30351,120,2,9907,"6.99","2020-04-30 14:08:16.996577+02"
30352,120,2,10161,"0.99","2020-04-30 22:38:07.996577+02"
30353,121,2,5670,"0.99","2020-04-10 07:43:18.996577+02"
30354,121,2,6780,"4.99","2020-04-12 15:46:38.996577+02"
30355,121,2,7114,"0.99","2020-04-27 05:10:39.996577+02"
30356,121,1,7185,"0.99","2020-04-27 07:52:20.996577+02"
30357,121,2,7298,"2.99","2020-04-27 12:13:40.996577+02"
30358,121,1,8370,"6.99","2020-04-29 04:44:47.996577+02"
30359,121,2,8788,"1.99","2020-04-29 20:15:10.996577+02"
30360,121,2,8875,"2.99","2020-04-29 23:43:35.996577+02"
30361,121,2,8969,"8.99","2020-04-30 03:28:45.996577+02"
30362,122,1,3778,"2.99","2020-04-06 13:13:14.996577+02"
30363,122,2,3986,"4.99","2020-04-06 22:53:39.996577+02"
30364,122,1,4239,"7.99","2020-04-07 12:51:43.996577+02"
30365,122,1,4568,"4.99","2020-04-08 04:52:25.996577+02"
30366,122,2,5235,"6.99","2020-04-09 12:22:51.996577+02"
30367,122,2,6231,"0.99","2020-04-11 13:31:02.996577+02"
30368,122,1,6427,"0.99","2020-04-11 23:26:00.996577+02"
30369,122,1,6436,"0.99","2020-04-11 23:47:08.996577+02"
30370,122,2,6974,"7.99","2020-04-27 00:07:42.996577+02"
30371,122,1,7267,"2.99","2020-04-27 10:51:21.996577+02"
30372,122,2,7950,"4.99","2020-04-28 12:49:26.996577+02"
30373,122,1,8077,"2.99","2020-04-28 17:23:01.996577+02"
30374,122,2,8177,"0.99","2020-04-28 21:12:20.996577+02"
30375,122,1,8772,"5.99","2020-04-29 19:23:51.996577+02"
30376,122,2,9910,"4.99","2020-04-30 14:16:23.996577+02"
30377,123,1,4442,"3.99","2020-04-07 22:33:56.996577+02"
30378,123,1,4860,"8.99","2020-04-08 18:22:33.996577+02"
30379,123,2,7535,"4.99","2020-04-27 21:01:05.996577+02"
30380,123,1,7727,"2.99","2020-04-28 04:21:09.996577+02"
30381,123,2,7768,"0.99","2020-04-28 06:12:29.996577+02"
30382,123,1,7852,"2.99","2020-04-28 09:02:55.996577+02"
30383,123,1,7969,"5.99","2020-04-28 13:26:03.996577+02"
30384,123,2,8699,"4.99","2020-04-29 16:21:26.996577+02"
30385,123,2,9529,"4.99","2020-05-01 00:33:52.996577+02"
30386,123,1,10066,"4.99","2020-04-30 18:58:27.996577+02"
30387,124,1,4341,"7.99","2020-04-07 18:12:49.996577+02"
30388,124,2,4709,"2.99","2020-04-08 11:33:00.996577+02"
30389,124,1,5566,"2.99","2020-04-10 02:58:43.996577+02"
30390,124,1,6411,"2.99","2020-04-11 22:39:16.996577+02"
30391,124,1,7519,"6.99","2020-04-27 20:30:07.996577+02"
30392,124,2,7700,"8.99","2020-04-28 03:22:40.996577+02"
30393,124,2,8524,"0.99","2020-04-29 09:48:33.996577+02"
30394,124,1,9986,"3.99","2020-04-30 16:45:16.996577+02"
30395,125,1,3617,"4.99","2020-04-06 05:26:32.996577+02"
30396,125,1,5200,"2.99","2020-04-09 10:20:35.996577+02"
30397,125,2,5523,"7.99","2020-04-10 01:16:21.996577+02"
30398,125,1,6055,"0.99","2020-04-11 03:27:34.996577+02"
30399,125,2,6268,"6.99","2020-04-11 15:24:00.996577+02"
30400,125,1,7323,"4.99","2020-04-27 13:08:06.996577+02"
30401,125,2,7879,"0.99","2020-04-28 09:56:12.996577+02"
30402,125,2,7922,"0.99","2020-04-28 11:33:51.996577+02"
30403,125,2,8375,"2.99","2020-04-29 04:53:56.996577+02"
30404,125,1,8433,"2.99","2020-04-29 06:47:42.996577+02"
30405,125,1,8832,"4.99","2020-04-29 22:06:15.996577+02"
30406,125,1,9129,"9.99","2020-04-30 09:19:47.996577+02"
30407,125,1,9496,"4.99","2020-04-30 23:23:46.996577+02"
30408,125,2,9504,"0.99","2020-04-30 23:37:33.996577+02"
30409,125,1,9722,"4.99","2020-04-30 07:58:14.996577+02"
30410,125,2,9734,"2.99","2020-04-30 08:26:11.996577+02"
30411,126,2,3502,"5.99","2020-04-05 23:43:32.996577+02"
30412,126,1,3725,"4.99","2020-04-06 10:43:30.996577+02"
30413,126,1,3804,"7.99","2020-04-06 14:36:34.996577+02"
30414,126,1,4691,"0.99","2020-04-08 10:33:19.996577+02"
30415,126,2,4730,"2.99","2020-04-08 12:28:15.996577+02"
30416,126,2,5137,"0.99","2020-04-09 07:29:00.996577+02"
30417,126,1,5865,"0.99","2020-04-10 17:59:31.996577+02"
30418,126,1,6747,"0.99","2020-04-12 14:01:47.996577+02"
30419,126,2,6755,"6.99","2020-04-12 14:36:15.996577+02"
30420,126,1,7962,"0.99","2020-04-28 13:16:35.996577+02"
30421,126,1,8091,"2.99","2020-04-28 17:55:55.996577+02"
30422,126,1,9492,"6.99","2020-04-30 23:20:47.996577+02"
30423,126,2,10032,"4.99","2020-04-30 18:10:21.996577+02"
30424,127,1,4652,"5.99","2020-04-08 09:16:17.996577+02"
30425,127,2,4811,"5.99","2020-04-08 16:32:50.996577+02"
30426,127,2,5499,"2.99","2020-04-09 23:56:11.996577+02"
30427,127,2,5983,"2.99","2020-04-11 00:02:37.996577+02"
30428,127,1,7912,"4.99","2020-04-28 11:15:24.996577+02"
30429,127,2,8209,"6.99","2020-04-28 22:57:54.996577+02"
30430,127,1,9859,"6.99","2020-04-30 12:31:21.996577+02"
30431,127,1,10197,"2.99","2020-05-01 00:03:51.996577+02"
30432,128,1,3751,"0.99","2020-04-06 11:52:07.996577+02"
30433,128,2,3995,"5.99","2020-04-06 23:11:29.996577+02"
30434,128,1,5270,"2.99","2020-04-09 13:52:12.996577+02"
30435,128,1,5647,"4.99","2020-04-10 06:37:06.996577+02"
30436,128,2,5997,"4.99","2020-04-11 00:48:16.996577+02"
30437,128,2,6186,"2.99","2020-04-11 10:55:07.996577+02"
30438,128,2,6481,"6.99","2020-04-12 01:18:41.996577+02"
30439,128,2,6687,"2.99","2020-04-12 11:47:49.996577+02"
30440,128,2,7582,"4.99","2020-04-27 22:43:40.996577+02"
30441,128,2,8415,"2.99","2020-04-29 06:20:53.996577+02"
30442,128,2,9215,"5.99","2020-04-30 12:39:37.996577+02"
30443,128,2,9234,"2.99","2020-04-30 13:14:20.996577+02"
30444,128,1,9433,"5.99","2020-04-30 20:56:43.996577+02"
30445,128,2,9858,"2.99","2020-04-30 12:30:33.996577+02"
30446,128,1,9952,"3.99","2020-04-30 15:21:03.996577+02"
30447,128,1,10011,"2.99","2020-04-30 17:31:07.996577+02"
30448,129,1,3689,"0.99","2020-04-06 09:11:27.996577+02"
30449,129,2,3900,"4.99","2020-04-06 18:49:54.996577+02"
30450,129,2,3936,"0.99","2020-04-06 20:43:29.996577+02"
30451,129,2,4256,"2.99","2020-04-07 13:43:02.996577+02"
30452,129,1,4602,"0.99","2020-04-08 06:21:06.996577+02"
30453,129,1,4896,"2.99","2020-04-08 19:51:41.996577+02"
30454,129,1,4996,"0.99","2020-04-09 00:28:12.996577+02"
30455,129,1,5127,"0.99","2020-04-09 06:54:13.996577+02"
30456,129,2,5350,"4.99","2020-04-09 17:07:56.996577+02"
30457,129,1,8339,"4.99","2020-04-29 04:09:39.996577+02"
30458,129,1,8345,"2.99","2020-04-29 04:16:03.996577+02"
30459,129,2,9823,"4.99","2020-04-30 11:17:26.996577+02"
30460,129,1,9983,"7.99","2020-04-30 16:38:02.996577+02"
30461,129,1,10024,"7.99","2020-04-30 17:55:02.996577+02"
30462,129,2,10167,"5.99","2020-04-30 22:52:57.996577+02"
30463,130,2,4339,"4.99","2020-04-07 18:10:08.996577+02"
30464,130,2,4485,"4.99","2020-04-08 00:36:20.996577+02"
30465,130,1,6353,"3.99","2020-04-11 20:17:22.996577+02"
30466,130,1,7181,"4.99","2020-04-27 07:43:00.996577+02"
30467,130,1,7728,"0.99","2020-04-28 04:24:59.996577+02"
30468,130,1,9452,"0.99","2020-04-30 21:47:42.996577+02"
30469,130,2,9637,"4.99","2020-04-30 04:47:20.996577+02"
30470,130,2,9724,"5.99","2020-04-30 08:01:34.996577+02"
30471,131,1,3515,"2.99","2020-04-06 00:17:21.996577+02"
30472,131,1,5233,"4.99","2020-04-09 12:12:52.996577+02"
30473,131,1,5395,"4.99","2020-04-09 19:11:03.996577+02"
30474,131,1,5610,"2.99","2020-04-10 04:38:18.996577+02"
30475,131,2,5726,"2.99","2020-04-10 10:50:34.996577+02"
30476,131,1,5874,"3.99","2020-04-10 18:31:17.996577+02"
30477,131,1,7557,"2.99","2020-04-27 21:46:45.996577+02"
30478,131,2,8071,"0.99","2020-04-28 16:56:14.996577+02"
30479,131,1,8267,"6.99","2020-04-29 00:49:28.996577+02"
30480,131,1,8570,"8.99","2020-04-29 11:08:34.996577+02"
30481,131,1,9323,"3.99","2020-04-30 16:50:10.996577+02"
30482,131,1,10179,"2.99","2020-04-30 23:18:20.996577+02"
30483,132,1,3706,"0.99","2020-04-06 09:46:27.996577+02"
30484,132,2,3825,"2.99","2020-04-06 15:18:29.996577+02"
30485,132,1,4168,"4.99","2020-04-07 09:05:50.996577+02"
30486,132,1,4534,"4.99","2020-04-08 03:05:21.996577+02"
30487,132,1,4557,"5.99","2020-04-08 04:17:41.996577+02"
30488,132,2,4903,"0.99","2020-04-08 20:18:31.996577+02"
30489,132,1,5391,"2.99","2020-04-09 18:57:00.996577+02"
30490,132,2,5684,"5.99","2020-04-10 08:27:29.996577+02"
30491,132,1,5703,"0.99","2020-04-10 09:32:41.996577+02"
30492,132,2,5715,"1.99","2020-04-10 10:16:29.996577+02"
30493,132,1,6239,"6.99","2020-04-11 13:49:14.996577+02"
30494,132,1,6978,"1.99","2020-04-27 00:16:06.996577+02"
30495,132,2,7432,"0.99","2020-04-27 17:00:06.996577+02"
30496,132,1,7631,"1.99","2020-04-28 00:29:41.996577+02"
30497,133,2,4506,"6.99","2020-04-08 01:50:44.996577+02"
30498,133,2,4566,"2.99","2020-04-08 04:47:16.996577+02"
30499,133,1,4681,"6.99","2020-04-08 10:04:29.996577+02"
30500,133,2,4829,"2.99","2020-04-08 17:22:44.996577+02"
30501,133,2,5063,"2.99","2020-04-09 04:05:57.996577+02"
30502,133,1,6157,"4.99","2020-04-11 09:16:42.996577+02"
30503,133,1,6609,"3.99","2020-04-12 07:48:07.996577+02"
30504,133,1,7177,"2.99","2020-04-27 07:36:05.996577+02"
30505,133,1,7400,"0.99","2020-04-27 15:45:03.996577+02"
30506,133,2,8389,"6.99","2020-04-29 05:18:35.996577+02"
30507,133,2,9139,"2.99","2020-04-30 09:40:18.996577+02"
30508,133,1,9175,"0.99","2020-04-30 11:16:14.996577+02"
30509,133,2,9671,"0.99","2020-04-30 06:02:07.996577+02"
30510,134,1,5315,"4.99","2020-04-09 15:37:45.996577+02"
30511,134,2,6226,"2.99","2020-04-11 13:16:37.996577+02"
30512,134,1,6659,"0.99","2020-04-12 10:46:31.996577+02"
30513,134,2,7516,"2.99","2020-04-27 20:23:54.996577+02"
30514,134,2,7965,"4.99","2020-04-28 13:21:23.996577+02"
30515,134,2,8650,"1.99","2020-04-29 14:27:30.996577+02"
30516,135,1,4102,"0.99","2020-04-07 05:53:45.996577+02"
30517,135,2,5054,"7.99","2020-04-09 03:29:28.996577+02"
30518,135,1,5541,"0.99","2020-04-10 02:12:53.996577+02"
30519,135,1,6117,"3.99","2020-04-11 07:08:04.996577+02"
30520,135,1,6461,"3.99","2020-04-12 00:42:29.996577+02"
30521,135,1,6817,"3.99","2020-04-12 17:48:23.996577+02"
30522,135,2,7297,"4.99","2020-04-27 12:08:14.996577+02"
30523,135,1,7437,"0.99","2020-04-27 17:07:44.996577+02"
30524,135,1,7554,"7.99","2020-04-27 21:41:07.996577+02"
30525,135,1,7734,"0.99","2020-04-28 04:37:10.996577+02"
30526,135,1,8315,"0.99","2020-04-29 03:05:33.996577+02"
30527,135,2,8885,"7.99","2020-04-30 00:04:52.996577+02"
30528,135,1,8987,"6.99","2020-04-30 04:06:02.996577+02"
30529,135,2,10091,"4.99","2020-04-30 19:51:39.996577+02"
30530,136,1,4927,"0.99","2020-04-08 21:34:01.996577+02"
30531,136,1,5627,"3.99","2020-04-10 05:19:38.996577+02"
30532,136,2,6142,"3.99","2020-04-11 08:22:35.996577+02"
30533,136,1,6585,"8.99","2020-04-12 06:19:18.996577+02"
30534,136,2,9319,"0.99","2020-04-30 16:43:53.996577+02"
30535,136,2,9764,"5.99","2020-04-30 09:11:24.996577+02"
30536,137,2,3589,"4.99","2020-04-06 03:58:44.996577+02"
30537,137,2,3676,"5.99","2020-04-06 08:39:03.996577+02"
30538,137,2,3874,"6.99","2020-04-06 17:34:38.996577+02"
30539,137,1,4332,"6.99","2020-04-07 17:53:52.996577+02"
30540,137,2,4474,"3.99","2020-04-07 23:55:22.996577+02"
30541,137,1,5106,"2.99","2020-04-09 06:08:50.996577+02"
30542,137,1,5443,"3.99","2020-04-09 21:24:35.996577+02"
30543,137,1,5804,"2.99","2020-04-10 14:34:57.996577+02"
30544,137,1,6039,"6.99","2020-04-11 02:40:45.996577+02"
30545,137,2,6200,"0.99","2020-04-11 11:45:08.996577+02"
30546,137,1,8028,"8.99","2020-04-28 15:39:41.996577+02"
30547,137,1,8106,"4.99","2020-04-28 18:31:12.996577+02"
30548,137,2,8954,"2.99","2020-04-30 02:54:17.996577+02"
30549,137,1,9002,"4.99","2020-04-30 04:30:47.996577+02"
30550,137,2,9200,"4.99","2020-04-30 12:08:18.996577+02"
30551,137,2,9466,"7.99","2020-04-30 22:13:02.996577+02"
30552,137,1,9709,"4.99","2020-04-30 07:33:21.996577+02"
30553,137,1,9789,"2.99","2020-04-30 09:58:51.996577+02"
30554,137,1,10175,"6.99","2020-04-30 23:08:37.996577+02"
30555,138,2,3481,"2.99","2020-04-05 22:41:33.996577+02"
30556,138,1,5378,"0.99","2020-04-09 18:34:22.996577+02"
30557,138,1,5600,"1.99","2020-04-10 04:24:11.996577+02"
30558,138,1,5679,"4.99","2020-04-10 08:12:28.996577+02"
30559,138,1,6458,"2.99","2020-04-12 00:37:18.996577+02"
30560,138,1,6892,"0.99","2020-04-12 20:38:30.996577+02"
30561,138,1,7208,"2.99","2020-04-27 08:44:54.996577+02"
30562,138,1,7754,"2.99","2020-04-28 05:39:21.996577+02"
30563,138,2,8123,"4.99","2020-04-28 18:56:49.996577+02"
30564,138,2,8160,"3.99","2020-04-28 20:38:56.996577+02"
30565,138,1,8424,"3.99","2020-04-29 06:34:29.996577+02"
30566,138,2,9259,"1.99","2020-04-30 14:06:10.996577+02"
30567,138,1,9619,"0.99","2020-04-30 03:45:28.996577+02"
30568,138,1,9947,"9.99","2020-04-30 15:18:06.996577+02"
30569,138,1,10110,"0.99","2020-04-30 20:34:38.996577+02"
30570,138,2,10190,"4.99","2020-04-30 23:56:19.996577+02"
30571,139,2,4660,"0.99","2020-04-08 09:23:13.996577+02"
30572,139,2,4663,"2.99","2020-04-08 09:27:44.996577+02"
30573,139,2,5092,"2.99","2020-04-09 05:26:05.996577+02"
30574,139,2,5265,"7.99","2020-04-09 13:43:27.996577+02"
30575,139,1,5390,"6.99","2020-04-09 18:54:48.996577+02"
30576,139,1,5494,"6.99","2020-04-09 23:43:26.996577+02"
30577,139,1,6496,"6.99","2020-04-12 02:26:05.996577+02"
30578,139,2,6740,"0.99","2020-04-12 13:50:34.996577+02"
30579,139,1,7369,"0.99","2020-04-27 14:36:24.996577+02"
30580,139,2,7767,"5.99","2020-04-28 06:10:28.996577+02"
30581,139,2,9415,"2.99","2020-04-30 20:16:57.996577+02"
30582,139,2,9920,"4.99","2020-04-30 14:25:39.996577+02"
30583,140,1,6286,"4.99","2020-04-11 16:24:01.996577+02"
30584,140,1,6407,"9.99","2020-04-11 22:30:45.996577+02"
30585,140,2,6571,"0.99","2020-04-12 05:20:13.996577+02"
30586,140,1,6918,"2.99","2020-04-12 21:58:55.996577+02"
30587,140,1,7170,"4.99","2020-04-27 07:26:52.996577+02"
30588,140,1,9094,"4.99","2020-04-30 08:03:36.996577+02"
30589,140,1,9404,"0.99","2020-04-30 19:50:01.996577+02"
30590,141,1,4057,"1.99","2020-04-07 03:28:46.996577+02"
30591,141,2,4297,"0.99","2020-04-07 15:52:35.996577+02"
30592,141,1,4656,"5.99","2020-04-08 09:18:36.996577+02"
30593,141,2,5062,"2.99","2020-04-09 04:05:15.996577+02"
30594,141,1,5769,"0.99","2020-04-10 12:46:24.996577+02"
30595,141,2,6979,"4.99","2020-04-27 00:18:19.996577+02"
30596,141,2,7878,"2.99","2020-04-28 09:55:36.996577+02"
30597,141,1,8434,"4.99","2020-04-29 06:48:40.996577+02"
30598,141,2,9073,"7.99","2020-04-30 07:18:22.996577+02"
30599,141,1,9584,"4.99","2020-04-30 02:34:14.996577+02"
30600,141,2,9683,"2.99","2020-04-30 06:15:39.996577+02"
30601,142,2,3492,"2.99","2020-04-05 23:13:03.996577+02"
30602,142,2,4497,"4.99","2020-04-08 01:19:58.996577+02"
30603,142,1,4531,"4.99","2020-04-08 02:56:25.996577+02"
30604,142,1,6522,"0.99","2020-04-12 03:40:24.996577+02"
30605,142,1,7764,"2.99","2020-04-28 06:08:31.996577+02"
30606,142,2,8513,"2.99","2020-04-29 09:21:25.996577+02"
30607,142,2,8623,"4.99","2020-04-29 13:23:37.996577+02"
30608,142,1,9020,"7.99","2020-04-30 04:59:53.996577+02"
30609,142,1,9131,"2.99","2020-04-30 09:24:23.996577+02"
30610,142,1,9419,"5.99","2020-04-30 20:33:25.996577+02"
30611,143,1,4031,"7.99","2020-04-07 02:00:33.996577+02"
30612,143,2,4221,"0.99","2020-04-07 11:47:23.996577+02"
30613,143,1,4585,"7.99","2020-04-08 05:40:24.996577+02"
30614,143,2,6076,"6.99","2020-04-11 04:33:56.996577+02"
30615,143,2,6207,"4.99","2020-04-11 12:02:50.996577+02"
30616,143,1,8312,"0.99","2020-04-29 03:01:04.996577+02"
30617,143,1,8335,"0.99","2020-04-29 03:46:51.996577+02"
